episode,length,totalReward,avgQ,exploration
434,200,-200.0,-56.92625045776367,0.2717028138314813
435,200,-200.0,-57.21868896484375,0.27089014340127754
436,200,-200.0,-57.277549743652344,0.27007990369020696
437,200,-200.0,-57.27763748168945,0.2692720874279232
438,188,-188.0,-57.283843994140625,0.26846668736582574
439,200,-200.0,-57.30143356323242,0.26766369627699477
440,200,-200.0,-57.6447639465332,0.2668631069561264
441,200,-200.0,-57.714813232421875,0.26606491221946804
442,200,-200.0,-57.68273162841797,0.2652691049047538
443,200,-200.0,-57.69636917114258,0.2644756778711404
444,200,-200.0,-57.706756591796875,0.263684623999143
445,200,-200.0,-58.052574157714844,0.26289593619057133
446,200,-200.0,-58.118873596191406,0.26210960736846595
447,200,-200.0,-58.12855911254883,0.2613256304770349
448,200,-200.0,-58.14722442626953,0.26054399848159016
449,200,-200.0,-58.14990997314453,0.25976470436848476
450,194,-194.0,-58.499961853027344,0.25898774114504963
451,200,-200.0,-58.55141067504883,0.25821310183953106
452,200,-200.0,-58.561309814453125,0.257440779501028
453,200,-200.0,-58.52640914916992,0.2566707671994297
454,190,-190.0,-58.55324172973633,0.2559030580253537
455,200,-200.0,-59.00410079956055,0.25513764509008346
456,200,-200.0,-58.960182189941406,0.254374521525507
457,200,-200.0,-58.978546142578125,0.25361368048405486
458,200,-200.0,-58.9649543762207,0.25285511513863895
459,200,-200.0,-58.963584899902344,0.2520988186825912
460,200,-200.0,-59.40324783325195,0.25134478432960244
461,200,-200.0,-59.40369415283203,0.25059300531366147
462,200,-200.0,-59.367820739746094,0.2498434748889945
463,200,-200.0,-59.39470672607422,0.24909618633000452
464,200,-200.0,-59.36217498779297,0.24835113293121092
465,200,-200.0,-59.81949996948242,0.2476083080071894
466,197,-197.0,-59.77132034301758,0.2468677048925119
467,172,-172.0,-59.75899124145508,0.24612931694168685
468,200,-200.0,-59.80438232421875,0.24539313752909958
469,200,-200.0,-59.756988525390625,0.24465916004895275
470,200,-200.0,-60.04340744018555,0.24392737791520716
471,200,-200.0,-60.162376403808594,0.2431977845615226
472,200,-200.0,-60.202919006347656,0.24247037344119904
473,200,-200.0,-60.1788215637207,0.24174513802711772
474,200,-200.0,-60.21763229370117,0.2410220718116827
475,200,-200.0,-60.3747673034668,0.24030116830676243
476,200,-200.0,-60.508949279785156,0.23958242104363156
477,200,-200.0,-60.53269577026367,0.23886582357291286
478,200,-200.0,-60.545433044433594,0.23815136946451934
479,136,-136.0,-60.56843948364258,0.23743905230759657
480,200,-200.0,-60.7930908203125,0.2367288657104652
481,200,-200.0,-60.91862869262695,0.23602080330056352
482,200,-200.0,-60.885108947753906,0.23531485872439037
483,200,-200.0,-60.92096710205078,0.23461102564744804
484,200,-200.0,-60.916839599609375,0.2339092977541855
485,200,-200.0,-61.26403045654297,0.23320966874794172
486,200,-200.0,-61.295387268066406,0.23251213235088908
487,200,-200.0,-61.293182373046875,0.23181668230397717
488,200,-200.0,-61.29646682739258,0.23112331236687658
489,200,-200.0,-61.2877082824707,0.23043201631792284
490,200,-200.0,-61.60504150390625,0.2297427879540607
491,133,-133.0,-61.690574645996094,0.22905562109078836
492,200,-200.0,-61.66291427612305,0.2283705095621021
493,200,-200.0,-61.68571090698242,0.2276874472204408
494,187,-187.0,-61.65990447998047,0.22700642793663092
495,200,-200.0,-61.6108283996582,0.22632744559983145
496,200,-200.0,-62.00139617919922,0.22565049411747903
497,200,-200.0,-62.00165939331055,0.22497556741523336
498,200,-200.0,-61.98047637939453,0.22430265943692262
499,200,-200.0,-61.938446044921875,0.22363176414448918
500,161,-161.0,-61.9428825378418,0.2229628755179354
501,200,-200.0,-62.30241012573242,0.2222959875552696
502,200,-200.0,-62.352867126464844,0.22163109427245228
503,200,-200.0,-62.31382369995117,0.22096818970334228
504,200,-200.0,-62.3106689453125,0.2203072678996434
505,200,-200.0,-62.30858612060547,0.21964832293085085
506,200,-200.0,-62.709266662597656,0.21899134888419827
507,200,-200.0,-62.63044357299805,0.2183363398646045
508,200,-200.0,-62.68715286254883,0.21768328999462064
509,200,-200.0,-62.66468048095703,0.21703219341437752
510,200,-200.0,-62.6949577331543,0.21638304428153293
511,200,-200.0,-63.083534240722656,0.2157358367712193
512,200,-200.0,-63.03870391845703,0.21509056507599134
513,200,-200.0,-63.01426315307617,0.21444722340577405
514,193,-193.0,-63.027496337890625,0.21380580598781063
515,200,-200.0,-63.0498161315918,0.21316630706661083
